,0
3673,0.99666935
3674,0.99842167
3675,0.99655944
3676,0.99993277
3677,0.9999169
3678,0.99997735
3679,0.00037849788
3680,0.14412218
3681,0.99997675
3682,0.9991906
3683,0.9999696
3684,0.00027235085
3685,0.9999008
3686,0.00026614298
3687,0.9999256
3688,0.16736716
3689,0.9999734
3690,0.00019743334
3691,0.0014704898
3692,0.99981695
3693,0.9995326
3694,0.00012438098
3695,0.0008718112
3696,0.00025407376
3697,0.9999684
3698,0.9999515
3699,0.00019296058
3700,0.9993117
3701,0.9993136
3702,0.9999739
3703,0.99832505
3704,0.00011941442
3705,0.00024452124
3706,0.99997437
3707,8.9650006e-05
3708,0.99987924
3709,0.99998593
3710,0.9998708
3711,0.9982096
3712,0.9903273
3713,0.9999814
3714,0.9346018
3715,0.9998229
3716,0.014321763
3717,0.9583474
3718,0.0005055023
3719,0.99995434
3720,0.00054644473
3721,0.08786543
3722,0.91952866
3723,0.9999217
3724,0.9999052
3725,6.948678e-05
3726,0.00014657265
3727,0.999928
3728,0.9999554
3729,0.014849991
3730,0.99974257
3731,0.999987
3732,0.99705964
3733,0.9999703
3734,0.00010596173
3735,0.9999114
3736,9.60381e-05
3737,9.453417e-05
3738,0.0005157602
3739,0.003747681
3740,0.8348458
3741,0.0014674481
3742,0.9990056
3743,0.99997926
3744,0.99998116
3745,0.9999012
3746,0.99966633
3747,0.00069711835
3748,0.9998159
3749,8.03484e-05
3750,0.99842167
3751,0.00086214434
3752,0.99876547
3753,0.00201755
3754,0.0014567308
3755,0.00029596165
3756,4.021574e-05
3757,0.0020031636
3758,0.3732899
3759,0.00016669265
3760,0.9999528
3761,0.00055036665
3762,0.99997365
3763,0.99992216
3764,0.99997485
3765,0.00010345035
3766,0.9660887
3767,4.2331903e-05
3768,0.9999645
3769,0.9732135
3770,0.99995375
3771,0.8127386
3772,0.0012169124
3773,0.9996774
3774,0.7554194
3775,7.075495e-05
3776,0.9999695
3777,7.260604e-05
3778,0.033357203
3779,0.99991333
3780,0.00023806478
3781,0.9998641
3782,0.98861516
3783,0.00011780277
3784,0.9997583
3785,7.1330534e-05
3786,0.9999479
3787,5.6350986e-05
3788,4.5289074e-05
3789,0.999985
3790,0.99516773
3791,0.9999696
3792,0.00044783702
3793,0.99984837
3794,0.99991345
3795,0.00027987963
3796,0.048132457
3797,7.924354e-05
3798,0.00021224811
3799,5.9255202e-05
3800,0.99991655
3801,9.196801e-05
3802,0.69705266
3803,0.9998759
3804,0.9999728
3805,4.4354227e-05
3806,0.0009619385
3807,0.011161177
3808,0.002293052
3809,6.90547e-05
3810,0.0045692683
3811,6.055876e-05
3812,0.9052683
3813,0.9999198
3814,0.00014268117
3815,0.33248618
3816,0.9999839
3817,0.0008209195
3818,0.9999801
3819,0.9996762
3820,0.99993217
3821,0.4448899
3822,0.99997973
3823,0.9999461
3824,0.99767464
3825,0.99945706
3826,0.99822706
3827,0.9994461
3828,0.5797384
3829,0.9800863
3830,7.1563954e-05
3831,0.99881893
3832,0.0021984922
3833,0.9929333
3834,0.99122345
3835,0.9999703
3836,0.9999336
3837,0.77046925
3838,0.9998022
3839,0.9999703
3840,0.999897
3841,7.7818695e-05
3842,0.0020477897
3843,0.999819
3844,0.0002128569
3845,0.00019442217
3846,0.9999299
3847,0.0006786291
3848,0.99995387
3849,5.5937977e-05
3850,0.0006179585
3851,0.00015903985
3852,0.99997044
3853,0.99993896
3854,0.9972615
3855,0.14287433
3856,0.000112094735
3857,0.00014538504
3858,0.9999795
3859,0.99511695
3860,0.9997329
3861,0.9998542
3862,0.00010140766
3863,0.24296646
3864,0.9998623
3865,0.9993436
3866,0.0007227765
3867,0.027485209
3868,0.9999778
3869,0.99868494
3870,0.00034997868
3871,0.9996275
3872,0.99998546
3873,0.99071115
3874,0.9999536
3875,0.99961495
3876,0.000359082
3877,0.9995639
3878,0.5976567
3879,0.02877751
3880,0.99986744
3881,0.0001038448
3882,0.0010095432
3883,0.000108197404
3884,0.9945403
3885,0.9960769
3886,0.99986863
3887,0.9993618
3888,8.03484e-05
3889,0.9873406
3890,0.9999348
3891,0.00010239003
3892,0.00018585025
3893,0.00029173365
3894,0.99072975
3895,0.0006016966
3896,0.9939851
3897,5.8107344e-05
3898,0.9878513
3899,0.0003081594
3900,5.943692e-05
3901,0.0033211997
3902,0.99998677
3903,0.00014387823
3904,0.0002609857
3905,0.9999771
3906,0.99995756
3907,0.99996567
3908,0.997038
3909,0.9844058
3910,0.00015270061
3911,0.99931526
3912,0.99998295
3913,5.8713133e-05
3914,4.0244046e-05
3915,0.999959
3916,0.9999813
3917,0.00019385185
3918,0.9999689
3919,0.00010382886
3920,0.999534
3921,0.9998944
3922,4.198335e-05
3923,0.00032070375
3924,0.9928013
3925,9.8674514e-05
3926,0.011834871
3927,0.9908249
3928,0.9996791
3929,0.9999776
3930,0.99991524
3931,0.9914792
3932,0.9999542
3933,0.00022737135
3934,0.003747681
3935,0.99993455
3936,0.99990034
3937,0.99878126
3938,0.885737
3939,0.99997604
3940,0.9998167
3941,0.999803
3942,0.9992465
3943,5.761197e-05
3944,0.0013726759
3945,0.99534553
3946,0.99995387
3947,0.99676216
3948,0.9998752
3949,0.98809963
3950,0.999403
3951,0.9994387
3952,0.9999527
3953,0.9999373
3954,0.9521263
3955,7.972263e-05
3956,0.0076789735
3957,0.9998167
3958,0.24641508
3959,0.99719244
3960,0.99977773
3961,0.007392314
3962,0.00031936917
3963,0.99881124
3964,0.9970477
3965,9.83857e-05
3966,0.006121534
3967,0.0034183415
3968,0.9962986
3969,6.269806e-05
3970,0.99834204
3971,0.5433661
3972,0.99059665
3973,0.00015073978
3974,0.9995552
3975,6.851297e-05
3976,0.9999839
3977,0.9999759
3978,0.9999068
3979,4.7934405e-05
3980,0.9994512
3981,0.99995244
3982,0.99990225
3983,4.6337384e-05
3984,5.358088e-05
3985,0.9999683
3986,0.00016998501
3987,0.9999162
3988,0.9999794
3989,0.99871147
3990,0.9996111
3991,0.99868697
3992,0.9998217
3993,0.99796957
3994,0.00018266715
3995,0.9999795
3996,0.011834871
3997,0.99979585
3998,7.1925875e-05
3999,0.00011661449
4000,0.9998491
4001,0.00014932037
4002,0.9997533
4003,4.23183e-05
4004,0.07129631
4005,0.9999856
4006,0.013300532
4007,0.96668667
4008,0.98171693
4009,5.1012907e-05
4010,0.29183075
4011,0.5654639
4012,0.9999765
4013,0.0002249275
4014,0.9980872
4015,0.999984
4016,0.99893004
4017,0.9820286
4018,9.16572e-05
4019,5.058998e-05
4020,0.9999869
4021,7.600942e-05
4022,0.9995684
4023,0.9999832
4024,0.009923921
4025,0.9999492
4026,5.358088e-05
4027,9.4629766e-05
4028,0.00016199869
4029,0.0026956762
4030,0.9999558
4031,0.99966943
4032,0.0003913622
4033,0.00023806478
4034,0.00028392262
4035,0.9962728
4036,0.9995129
4037,0.004265108
4038,0.91646254
4039,0.0004756262
4040,0.006836168
4041,4.890687e-05
4042,0.66674244
4043,5.8231704e-05
4044,0.9999019
4045,0.00012895878
4046,0.9997304
4047,0.00042856042
4048,0.038783256
4049,0.9996648
4050,0.99997425
4051,0.998966
4052,0.9994931
4053,0.0002620074
4054,0.9921582
4055,0.999933
4056,0.9989543
4057,0.000263782
4058,0.9953804
4059,0.00080108416
4060,0.99943954
4061,0.0005544139
4062,0.99976414
4063,0.0023078201
4064,0.9923098
4065,0.0003733638
4066,0.99970883
4067,0.8968641
4068,0.9999261
4069,7.024972e-05
4070,0.9996971
4071,0.99146676
4072,0.00015903985
4073,0.9999666
4074,0.9999056
4075,0.00019458609
4076,0.99995804
4077,0.9976882
4078,0.99998295
4079,0.97854406
4080,0.7862497
4081,0.8432073
4082,0.9999372
4083,0.9999472
4084,0.99629456
4085,0.99952114
4086,0.0001385242
4087,0.96046793
4088,0.9999392
4089,0.9829354
4090,0.99997044
4091,0.000118514516
4092,9.85315e-05
4093,0.9999604
4094,0.9998847
4095,0.0006349017
4096,0.00051344925
4097,0.00019743334
4098,0.845372
4099,0.9998018
4100,0.99983764
4101,0.99995005
4102,4.820707e-05
4103,0.9998134
4104,0.9999399
4105,5.322952e-05
4106,0.0012089458
4107,0.0010990702
4108,0.9998111
4109,0.00010572273
4110,0.9921619
4111,0.00069922983
4112,0.98139936
4113,0.99954385
4114,0.982786
4115,0.99165875
4116,5.0291652e-05
4117,0.0013087459
4118,0.000110533154
4119,0.99997807
4120,0.99891376
4121,0.99937207
4122,0.9999007
4123,0.0100599015
4124,0.00023806478
4125,0.022858417
4126,0.9999865
4127,0.9997291
4128,5.2479285e-05
4129,0.99214447
4130,0.9799242
4131,0.9996619
4132,0.99997354
4133,0.99928373
4134,0.9999548
4135,9.0399364e-05
4136,0.99793184
4137,0.00061461545
4138,0.99894375
4139,0.035088964
4140,0.9998281
4141,0.00033993396
4142,0.9998907
4143,0.9996351
4144,0.0023245623
4145,0.9999186
4146,0.00021927284
4147,0.9999727
4148,0.99996614
4149,8.787695e-05
4150,0.0012153671
4151,0.99995375
4152,8.768676e-05
4153,0.0018120126
4154,4.898066e-05
4155,0.039641045
4156,0.0179229
4157,0.001234173
4158,0.9999783
4159,0.004019222
4160,0.0013057734
4161,0.91961867
4162,0.9979698
4163,0.9835022
4164,0.9998852
4165,0.92683303
4166,0.95650053
4167,0.00019458609
4168,0.9994081
4169,0.99881124
4170,0.99992955
4171,0.9989667
4172,0.99995136
4173,0.99896884
4174,0.001234173
4175,0.00023985145
4176,0.99996865
4177,0.99994755
4178,0.99995196
4179,0.9999143
4180,0.99991703
4181,0.0001640881
4182,0.000112828995
4183,0.99485743
4184,0.18775891
4185,0.9998386
4186,0.9999759
4187,0.00016084599
4188,0.9999783
4189,0.9998031
4190,0.0003406105
4191,0.0015214666
4192,0.8432073
4193,0.9994332
4194,0.0002942628
4195,0.02666312
4196,0.22125204
4197,0.0018310933
4198,0.99997115
4199,0.99987316
4200,0.020718306
4201,8.4974075e-05
4202,0.9992924
4203,0.23991653
4204,0.9800162
4205,0.00020444552
4206,0.99997354
4207,0.99998
4208,0.999956
4209,0.9998752
4210,0.99908817
4211,0.99984777
4212,0.998985
4213,0.99993217
4214,0.0002249275
4215,0.9921582
4216,6.0824124e-05
4217,0.9887543
4218,4.6863544e-05
4219,0.00024370989
4220,0.9999739
4221,5.8478894e-05
4222,0.00028392262
4223,0.7527845
4224,0.9998586
4225,0.000937237
4226,0.014982595
4227,0.15477219
4228,0.99997914
4229,0.9999758
4230,9.028435e-05
4231,0.79969263
4232,0.44327888
4233,0.046962123
4234,0.9886264
4235,0.9937272
4236,0.18286984
4237,0.00026614298
4238,0.99974173
4239,0.65429276
4240,0.99743015
4241,0.9921582
4242,0.9997305
4243,0.9997961
4244,0.99477345
4245,0.9947706
4246,0.9999752
4247,0.99985194
4248,0.9992021
4249,0.004526766
4250,4.6063262e-05
4251,0.7468035
4252,0.99994147
4253,0.9998103
4254,0.0001928344
4255,0.90514404
4256,0.13609862
4257,4.3821037e-05
4258,0.97367394
4259,0.0100599015
4260,0.9982779
4261,0.9998031
4262,0.99998116
4263,4.0244046e-05
4264,0.9999236
4265,5.0738738e-05
4266,0.99877864
4267,0.9997168
4268,0.99998057
4269,0.00033767312
4270,7.376221e-05
4271,0.00011194519
4272,0.99985194
4273,0.9999342
4274,0.9998982
4275,0.9999691
4276,0.00023806478
4277,0.999946
4278,0.00061461545
4279,0.5433661
4280,0.00049438997
4281,0.99959344
4282,0.9994018
4283,0.0008953362
4284,0.000672063
4285,0.99943036
4286,0.0030179105
4287,7.563172e-05
4288,0.8301717
4289,0.18286984
4290,0.99835265
4291,0.011834871
4292,0.99997675
4293,0.99957746
4294,0.092722476
4295,0.00016084599
4296,0.2990402
4297,5.180513e-05
4298,0.9999174
4299,0.0099052815
4300,0.9997775
4301,0.9965282
4302,0.9999205
4303,0.0063159894
4304,0.9986374
4305,0.99971026
4306,0.00055036665
4307,0.99993587
4308,0.00056508067
4309,0.00014992387
4310,0.9999547
4311,0.0013144879
4312,0.999801
4313,9.069336e-05
4314,0.99996054
4315,0.99956745
4316,0.9999809
4317,0.999984
4318,0.9741864
4319,0.999746
4320,0.99991107
4321,0.9862684
4322,0.00023400818
4323,0.99447846
4324,0.00012670225
4325,0.99070376
4326,0.99884915
4327,0.8722723
4328,0.00013840011
4329,0.9999814
4330,0.0016258778
4331,0.9999356
4332,0.0023245623
4333,0.9550549
4334,0.00066431024
4335,5.5888493e-05
4336,0.9999311
4337,0.99994266
4338,8.524995e-05
4339,0.00013897005
4340,0.9999355
4341,0.00028392262
4342,0.99994683
4343,0.99997747
4344,0.9999492
4345,0.8754263
4346,0.98586524
4347,8.411226e-05
4348,0.00011823446
4349,0.9999453
4350,0.9999639
4351,0.00044801846
4352,0.00037887026
4353,0.99981946
4354,0.9999858
4355,0.13609862
4356,4.820707e-05
4357,0.9998661
4358,0.999923
4359,0.0001105146
4360,0.99961877
4361,0.99995565
4362,0.88804996
4363,9.453417e-05
4364,0.00016888416
4365,0.00015748972
4366,7.527125e-05
4367,0.99997056
4368,0.9992924
4369,0.99997866
4370,0.9999794
4371,0.9980964
4372,0.9999801
4373,0.9992716
4374,0.047858447
4375,0.0007445162
4376,0.00026916023
4377,0.00038161487
4378,0.99950826
4379,0.99998677
4380,8.44975e-05
4381,0.00010567102
4382,0.0004463096
4383,0.64253527
4384,0.0006349017
4385,0.9999672
4386,0.9999825
4387,0.0002857192
4388,0.9999676
4389,0.0025124014
4390,0.9993123
4391,0.9908013
4392,6.021371e-05
4393,0.9879661
4394,9.389208e-05
4395,0.70276725
4396,0.014682958
4397,0.17661682
4398,0.99994147
4399,4.2331903e-05
4400,0.99967635
4401,0.9999752
4402,0.00010081604
4403,0.9993679
4404,0.3291937
4405,0.00024048552
4406,0.00016784613
4407,0.041282162
4408,0.9999052
4409,0.12615779
4410,0.023731498
4411,0.9999449
4412,0.0016712489
4413,6.566759e-05
4414,0.9999641
4415,0.99991536
4416,0.99115646
4417,0.99997485
4418,0.00028356013
4419,0.00027959025
4420,0.99986494
4421,0.00020886796
4422,0.00010455335
4423,0.99876547
4424,0.999951
4425,0.9983246
4426,0.99387544
4427,0.02932042
4428,0.00012694349
4429,0.17706853
4430,0.00010411024
4431,0.9999852
4432,0.86845875
4433,0.0100599015
4434,0.9999782
4435,0.9998977
4436,9.5027106e-05
4437,5.5888493e-05
4438,0.9999713
4439,0.999974
4440,0.00018965213
4441,0.024254952
4442,0.99991727
4443,0.99055606
4444,7.446236e-05
4445,0.0003549221
4446,0.999977
4447,0.9999771
4448,0.017051328
4449,0.00027637443
4450,0.94923735
4451,0.000117125994
4452,0.9998771
4453,0.06826696
4454,0.9985801
4455,0.99928313
4456,0.9999658
4457,0.99991107
4458,0.98475224
4459,0.0013463283
4460,0.00032159715
4461,5.3683372e-05
4462,0.99997795
4463,0.00076304283
4464,0.9999714
4465,0.00053241546
4466,0.0001022351
4467,0.99457633
4468,0.9998233
4469,0.20659922
4470,0.99998283
4471,0.9966029
4472,0.9999864
4473,0.99990153
4474,0.0002490375
4475,0.99995625
4476,0.9999876
4477,0.999897
4478,0.0021153209
4479,0.99957997
4480,5.4690776e-05
4481,0.99804735
4482,0.99972683
4483,0.9999554
4484,4.588338e-05
4485,0.9992124
4486,0.9994106
4487,0.9998969
4488,0.9883128
4489,0.00015371093
4490,0.9999528
4491,0.5888195
4492,0.99998236
4493,0.999977
4494,5.2229054e-05
4495,0.9999126
4496,0.9998826
4497,0.5282886
4498,0.99668676
4499,0.99977094
4500,0.9996518
4501,0.9999044
4502,0.994334
4503,0.010162286
4504,0.99998224
4505,0.97036517
4506,0.99330795
4507,0.032494627
4508,0.9992824
4509,0.009863175
4510,0.010988683
4511,0.0007454313
4512,0.964101
4513,4.3055625e-05
4514,0.99977106
4515,0.90893143
4516,0.9999095
4517,0.758937
4518,8.532046e-05
4519,0.0011598804
4520,0.00013225114
4521,0.8485654
4522,0.9999646
4523,0.9999794
4524,0.99989367
4525,5.6350986e-05
4526,0.99989545
4527,5.6405235e-05
4528,0.9998596
4529,0.00048548935
4530,0.9997538
4531,0.99998665
4532,0.00019743334
4533,4.137539e-05
4534,4.0244046e-05
4535,0.99995744
4536,0.00024918737
4537,0.00090982893
4538,5.2300475e-05
4539,0.9808554
4540,0.9996106
4541,0.9548355
4542,0.07065095
4543,5.3486532e-05
4544,0.9999733
4545,5.5888493e-05
4546,0.9977507
4547,0.00055424264
4548,0.8804489
4549,0.07129631
4550,0.0012899701
4551,0.99996364
4552,8.38256e-05
4553,0.998285
4554,0.9998728
4555,0.9995987
4556,8.080851e-05
4557,0.00010729083
4558,4.6949877e-05
4559,0.0002282689
4560,6.0107002e-05
4561,0.99997556
4562,6.325555e-05
4563,0.9988393
4564,7.416841e-05
4565,0.00047348655
4566,0.18954284
4567,0.9768287
4568,0.99978644
4569,0.070305385
4570,0.99881124
4571,0.9999653
4572,5.9255202e-05
4573,0.9999528
4574,8.3389175e-05
4575,0.00029356897
4576,0.99976534
4577,0.99994814
4578,0.99990606
4579,0.000112660324
4580,0.00037756487
4581,0.99997604
4582,0.002040406
4583,0.070305385
4584,0.9575218
4585,0.11069913
4586,8.9867586e-05
4587,0.99971324
4588,0.99583805
4589,0.00048718744
4590,0.0005125158
4591,0.00013355163
4592,0.00017695238
4593,9.566262e-05
4594,0.9999734
4595,0.5730978
4596,0.99996257
4597,0.0010930696
4598,0.9990068
4599,0.99682474
4600,0.99729365
4601,0.9998876
4602,0.9988971
4603,0.04279458
4604,0.9997874
4605,0.9999604
4606,0.00014576594
4607,0.9999758
4608,0.99960977
4609,9.0948844e-05
4610,0.0006124612
4611,0.9998062
4612,0.015865592
4613,0.9999845
4614,0.999936
4615,0.9999577
4616,0.99851245
4617,0.56985474
4618,0.000491504
4619,0.00026614298
4620,0.8321865
4621,0.99936575
4622,0.99533254
4623,0.999923
4624,0.0014567308
4625,0.9589178
4626,7.616717e-05
4627,0.008255577
4628,0.0001477525
4629,0.99998677
4630,0.9991327
4631,0.087981
4632,0.99996006
4633,4.0363888e-05
4634,0.99996364
4635,0.0010230317
4636,0.016025206
4637,0.99995744
4638,0.003785882
4639,0.00023048386
4640,3.8734688e-05
4641,0.00028392262
4642,6.6944616e-05
4643,0.9998171
4644,5.3130476e-05
4645,0.9999367
4646,0.9998375
4647,0.9967008
4648,0.9998976
4649,0.9945058
4650,0.000114465474
4651,0.98574024
4652,5.6104815e-05
4653,9.036411e-05
4654,0.40026882
4655,0.034071
4656,0.0007023909
4657,0.0006991652
4658,0.9999455
4659,0.99989045
4660,0.99034333
4661,0.9894952
4662,5.5775246e-05
4663,4.6097444e-05
4664,0.99981445
4665,0.39369205
4666,0.9998141
4667,0.20786422
4668,0.016651034
4669,0.00015112218
4670,0.99995494
4671,0.99984074
4672,0.999876
4673,0.11344975
4674,0.012437775
4675,0.00025898585
4676,0.81741476
4677,0.9956797
4678,0.5433661
4679,0.20182592
4680,0.0019466801
4681,0.99922025
4682,0.00016718834
4683,0.99998295
4684,0.0027578634
4685,0.9878369
4686,0.9995546
4687,0.9998565
4688,0.27098373
4689,0.99988496
4690,0.0004334106
4691,0.00038848142
4692,0.00013890886
4693,0.99996865
4694,4.021574e-05
4695,0.0043348884
4696,6.6091845e-05
4697,0.99160117
4698,0.0005158087
4699,7.615947e-05
4700,0.0010107404
4701,0.9961572
4702,0.99998176
4703,4.820707e-05
4704,0.88804996
4705,0.99921465
4706,0.000491504
4707,0.9997329
4708,0.00031641367
4709,0.00037170757
4710,0.9998301
4711,0.015830029
4712,0.014662581
4713,0.98618317
4714,0.98727745
4715,0.99980956
4716,4.6658246e-05
4717,0.99871695
4718,0.00016993703
4719,0.00014197409
4720,0.9980862
4721,0.9750788
4722,0.0017569563
4723,0.29309812
4724,0.005243486
4725,0.7095898
4726,0.00010413684
4727,0.00016278373
4728,0.35942927
4729,4.7692607e-05
4730,0.9999713
4731,9.0948844e-05
4732,0.1818646
4733,0.99972683
4734,0.0023245623
4735,0.99991214
4736,0.000112470756
4737,0.9999856
4738,0.117714785
4739,0.99792373
4740,6.6188215e-05
4741,0.00010537238
4742,0.00434096
4743,0.9998759
4744,0.8896504
4745,0.999966
4746,0.0001960312
4747,0.9999695
4748,0.9999703
4749,0.99986255
4750,0.95086455
4751,0.9999573
4752,0.9996791
4753,0.0002707534
4754,0.7508697
4755,5.3137774e-05
4756,0.0001885785
4757,0.9998264
4758,0.9976605
4759,0.99368614
4760,0.9995358
4761,0.9999821
4762,0.00072767306
4763,0.9781723
4764,0.0014725771
4765,0.99947184
4766,0.00028447696
4767,0.9981477
4768,0.028588694
4769,0.99987364
4770,0.99932265
4771,0.00018746305
4772,0.0006408271
4773,0.00036903843
4774,0.99984217
4775,0.9998882
4776,0.74100286
4777,0.9999628
4778,0.9996593
4779,0.0003026195
4780,6.33115e-05
4781,0.99988186
4782,0.18414094
4783,0.014418767
4784,0.0024278343
4785,0.0015211557
4786,0.000107690474
4787,5.292699e-05
4788,0.9998785
4789,0.9999672
4790,0.9999783
4791,0.0004911696
4792,0.0003341594
4793,9.293193e-05
4794,0.9999094
4795,0.99993837
4796,0.9368846
4797,0.1435541
4798,0.00016302761
4799,0.0015211557
4800,0.999622
4801,0.99976975
4802,0.9992036
4803,0.00032266465
4804,0.0014271159
4805,0.0032684635
4806,0.99996245
4807,0.00064038846
4808,0.9997974
4809,0.014418767
4810,0.99995804
4811,0.028542716
4812,0.0011801202
4813,0.99995756
4814,7.0274305e-05
4815,0.9982268
4816,0.9999242
4817,0.0003473367
4818,0.99997294
4819,8.936126e-05
4820,0.99985504
4821,0.00015160872
4822,8.288694e-05
4823,9.090237e-05
4824,4.820707e-05
4825,0.0005544139
4826,5.0738738e-05
4827,0.7146434
4828,0.999979
4829,0.9921582
4830,0.9999875
4831,5.0256076e-05
4832,0.38420632
4833,0.00033767312
4834,0.00319665
4835,0.122936964
4836,0.9999366
4837,0.99981636
4838,0.9926509
4839,0.9998216
4840,0.0045692683
4841,0.0024965783
4842,0.99922657
4843,0.9997737
4844,0.2685541
4845,0.020505996
4846,0.00015572495
4847,0.999954
4848,0.28053108
4849,0.0034126476
4850,0.9954526
4851,0.99991953
4852,0.99997604
4853,0.9998354
4854,0.999987
4855,0.00014339093
4856,0.0013304593
4857,0.9999683
4858,0.99993837
4859,0.9999367
4860,0.99994814
4861,0.9999696
4862,0.0016573296
4863,0.003747681
4864,0.000911904
4865,0.9999685
4866,0.3566816
4867,0.99993026
4868,8.210663e-05
4869,0.010377888
4870,4.6863544e-05
4871,0.00016489493
4872,0.00012274501
4873,0.9999796
4874,0.008232203
4875,0.9748047
4876,0.00012368294
4877,0.9963404
4878,0.00011716533
4879,5.946022e-05
4880,0.0016148031
4881,0.0005009501
4882,6.543636e-05
4883,0.00035497197
4884,0.95744723
4885,6.993289e-05
4886,4.820707e-05
4887,0.00082604185
4888,0.99997115
4889,0.9955154
4890,0.00039191064
4891,0.00029790902
4892,0.9507801
4893,0.99996483
4894,0.00080113986
4895,0.0032741977
4896,0.99979216
4897,0.00021154723
4898,0.67688984
4899,5.554976e-05
4900,0.9218605
4901,0.99792373
4902,0.99932337
4903,0.02932042
4904,0.99996674
4905,0.00066210015
4906,0.9999528
4907,0.00044771814
4908,7.277865e-05
4909,0.999974
4910,0.999532
4911,0.45079577
4912,0.9999869
4913,4.003031e-05
4914,0.999882
4915,0.000101936734
4916,0.99998045
4917,0.99994683
4918,4.2064134e-05
4919,0.00010623611
4920,6.6466004e-05
4921,0.00033939982
4922,0.9997018
4923,0.9999573
4924,0.0002954722
4925,0.016333492
4926,0.99993575
4927,0.41167113
4928,0.000101521255
4929,6.7784335e-05
4930,0.00023806478
4931,0.999982
4932,7.464123e-05
4933,0.9999678
4934,0.0002249275
4935,0.008731395
4936,0.10158383
4937,9.312968e-05
4938,0.7554194
4939,0.99996257
4940,0.9999658
4941,6.954811e-05
4942,0.00019347608
4943,0.00036915982
4944,0.00019342423
4945,4.618017e-05
4946,0.0034596762
4947,0.9999715
4948,0.999845
4949,0.00027959025
4950,0.9685942
4951,0.021109607
4952,7.9161066e-05
4953,0.99997044
4954,0.00027178926
4955,0.9998041
4956,0.70807195
4957,0.9999727
4958,0.00030715336
4959,0.7554194
4960,0.00033767312
4961,0.99995124
4962,0.00062561943
4963,0.39567718
4964,0.99332124
4965,0.32761204
4966,0.9999881
4967,0.999979
4968,0.0010107404
4969,0.9970469
4970,0.999739
4971,0.9921582
4972,0.0015211557
4973,0.9942887
4974,0.9987795
4975,0.99998236
4976,0.99877375
4977,0.20689581
4978,0.00017824429
4979,0.9999231
4980,0.9995726
4981,0.99838066
4982,4.0626255e-05
4983,0.9992803
4984,0.99992144
4985,0.9999294
4986,0.00028392262
4987,0.0042519537
4988,0.00020730474
4989,0.000109000706
4990,0.99404013
4991,0.9873586
4992,0.99922657
4993,0.6417681
4994,0.99941325
4995,6.790649e-05
4996,0.99996936
4997,0.9999714
4998,0.99989486
4999,0.00012848745
5000,0.00035847287
5001,0.9929333
5002,6.573244e-05
5003,0.0005314188
5004,0.035088964
5005,0.0024747625
5006,0.9999703
5007,0.9999409
5008,0.00011156219
5009,0.059949186
5010,0.00011205776
5011,9.83857e-05
5012,0.999985
5013,0.9910396
5014,0.32869193
5015,0.9998536
5016,0.99996674
5017,0.00037778247
5018,5.244501e-05
5019,0.9999505
5020,0.99994504
5021,0.09128948
5022,0.99969184
5023,0.99997234
5024,0.00037411382
5025,0.99993074
5026,0.0016827224
5027,4.885909e-05
5028,0.09718763
5029,7.804945e-05
5030,0.9995184
5031,0.9923759
5032,0.024609873
5033,0.0003549221
5034,8.03484e-05
5035,0.99816954
5036,0.99208295
5037,5.5560624e-05
5038,0.002572031
5039,0.56985474
5040,0.033697482
5041,0.00037849788
5042,0.00034212918
5043,0.9998965
5044,0.99837506
5045,0.98811185
5046,0.99995685
5047,5.841809e-05
5048,0.00083714945
5049,0.0007023909
5050,6.5409164e-05
5051,0.00039811328
5052,0.9980362
5053,6.4142594e-05
5054,0.99970704
5055,0.22341074
5056,0.9998647
5057,0.00010645048
5058,0.00023809067
5059,0.9998777
5060,0.99998677
5061,0.0012774785
5062,0.99996805
5063,0.999859
5064,0.0004450474
5065,0.999956
5066,0.0002258828
5067,0.99993277
5068,6.790649e-05
5069,0.989808
5070,0.99991703
5071,0.8432073
5072,0.84186023
5073,7.484409e-05
5074,0.9999751
5075,0.0002615464
5076,0.06274907
5077,0.9961195
5078,0.00018142606
5079,0.00026045475
5080,0.9999883
5081,0.49109158
5082,4.4736375e-05
5083,7.026432e-05
5084,0.99996674
5085,0.00011655567
5086,0.0001344922
5087,0.99988234
5088,0.99246264
5089,0.0004579684
5090,0.99986374
5091,0.9923098
5092,0.999959
5093,0.00051542185
5094,0.99735427
5095,0.00016696149
5096,0.99059874
5097,0.99996126
5098,0.9999416
5099,0.00016199869
5100,0.9999858
5101,0.9999614
5102,0.20048314
5103,0.00027923463
5104,0.91888916
5105,5.2655032e-05
5106,0.99993336
5107,0.0037126672
5108,0.0010443133
5109,0.9999852
5110,4.8813956e-05
5111,0.99996567
5112,0.99324656
5113,0.9943821
5114,0.99967325
5115,0.9998468
5116,0.999936
5117,0.022414682
5118,0.00048731797
5119,0.01287613
5120,0.000113630485
5121,0.95168096
5122,8.9024026e-05
5123,0.99944764
5124,0.9999715
5125,0.0002096235
5126,0.9999813
5127,0.9999261
5128,0.9999833
5129,0.030575054
5130,0.00021927284
5131,0.0015999868
5132,0.6278058
5133,0.1157377
5134,4.324994e-05
5135,0.00026396767
5136,5.6554214e-05
5137,5.3391897e-05
5138,0.81151986
5139,0.0038858012
5140,0.9998791
5141,0.00017896309
5142,5.0291652e-05
5143,9.036411e-05
5144,0.0002745536
5145,0.24296646
5146,0.070062466
